00:44:46 [5129ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5129ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5129ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5129ms] frame_data_operations[28]| DEBUG: Splitting Launcher on comma and removing spaces
00:44:46 [5129ms] frame_data_operations[23]| DEBUG: Removing spaces from Launcher
00:44:46 [5129ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5129ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5129ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5130ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5130ms] frame_data_operations[28]| DEBUG: Splitting Sweep on comma and removing spaces
00:44:46 [5130ms] frame_data_operations[23]| DEBUG: Removing spaces from Sweep
00:44:46 [5130ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5130ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5130ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5130ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5130ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5131ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5131ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5131ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5131ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5131ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5131ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5131ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5131ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling on comma and removing spaces
00:44:46 [5132ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling
00:44:46 [5132ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling, Airdash Cancel on comma and removing spaces
00:44:46 [5132ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling, Airdash Cancel
00:44:46 [5132ms] frame_data_operations[28]| DEBUG: Splitting Tag on comma and removing spaces
00:44:46 [5132ms] frame_data_operations[23]| DEBUG: Removing spaces from Tag
00:44:46 [5132ms] frame_data_operations[28]| DEBUG: Splitting Snapback on comma and removing spaces
00:44:46 [5132ms] frame_data_operations[23]| DEBUG: Removing spaces from Snapback
00:44:46 [5132ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5133ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5133ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5133ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5133ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5133ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5133ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5133ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5133ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5134ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5134ms] frame_data_operations[28]| DEBUG: Splitting Sweep on comma and removing spaces
00:44:46 [5134ms] frame_data_operations[23]| DEBUG: Removing spaces from Sweep
00:44:46 [5134ms] frame_data_operations[28]| DEBUG: Splitting Sweep on comma and removing spaces
00:44:46 [5134ms] frame_data_operations[23]| DEBUG: Removing spaces from Sweep
00:44:46 [5134ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Strike), Projectile on comma and removing spaces
00:44:46 [5134ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Strike), Projectile
00:44:46 [5134ms] frame_data_operations[28]| DEBUG: Splitting Projectile on comma and removing spaces
00:44:46 [5135ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile
00:44:46 [5135ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full) (Head On), Invuln. (Throw) (Headless) on comma and removing spaces
00:44:46 [5135ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full) (Head On), Invuln. (Throw) (Headless)
00:44:46 [5135ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full) (Head On), Invuln. (Throw) (Headless) on comma and removing spaces
00:44:46 [5135ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full) (Head On), Invuln. (Throw) (Headless)
00:44:46 [5135ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full) (Head On), Invuln. (Throw) (Headless) on comma and removing spaces
00:44:46 [5135ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full) (Head On), Invuln. (Throw) (Headless)
00:44:46 [5135ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5136ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5136ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5136ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5136ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5136ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5136ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5136ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5136ms] frame_data_operations[28]| DEBUG: Splitting Projectile on comma and removing spaces
00:44:46 [5137ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile
00:44:46 [5137ms] frame_data_operations[28]| DEBUG: Splitting Projectile on comma and removing spaces
00:44:46 [5137ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile
00:44:46 [5137ms] frame_data_operations[28]| DEBUG: Splitting Projectile on comma and removing spaces
00:44:46 [5137ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile
00:44:46 [5137ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full) (Head only), Projectile on comma and removing spaces
00:44:46 [5137ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full) (Head only), Projectile
00:44:46 [5137ms] frame_data_operations[28]| DEBUG: Splitting 55 Damage Scaling on comma and removing spaces
00:44:46 [5138ms] frame_data_operations[23]| DEBUG: Removing spaces from 55 Damage Scaling
00:44:46 [5138ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full) Chains Backwards (Cat Strike) on comma and removing spaces
00:44:46 [5138ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full) Chains Backwards (Cat Strike)
00:44:46 [5138ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full) on comma and removing spaces
00:44:46 [5138ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full)
00:44:46 [5138ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full), Chains Backwards (Feline Allergies) on comma and removing spaces
00:44:46 [5138ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full), Chains Backwards (Feline Allergies)
00:44:46 [5138ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full),45 Min. Scaling, Hit Grab, Projectile (2nd hit) on comma and removing spaces
00:44:46 [5139ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full),45 Min. Scaling, Hit Grab, Projectile (2nd hit)
00:44:46 [5139ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5139ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5139ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5139ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5139ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (1 hit) on comma and removing spaces
00:44:46 [5139ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (1 hit)
00:44:46 [5139ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (1 hit) on comma and removing spaces
00:44:46 [5140ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (1 hit)
00:44:46 [5140ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (2 hits), Launcher on comma and removing spaces
00:44:46 [5140ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (2 hits), Launcher
00:44:46 [5140ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (2 hits), Launcher on comma and removing spaces
00:44:46 [5140ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (2 hits), Launcher
00:44:46 [5140ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (3 hits) on comma and removing spaces
00:44:46 [5140ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (3 hits)
00:44:46 [5140ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (3 hits) on comma and removing spaces
00:44:46 [5141ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (3 hits)
00:44:46 [5141ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5141ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5141ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (2 hits) on comma and removing spaces
00:44:46 [5141ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (2 hits)
00:44:46 [5141ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (2 hits) on comma and removing spaces
00:44:46 [5141ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (2 hits)
00:44:46 [5141ms] frame_data_operations[28]| DEBUG: Splitting Launcher on comma and removing spaces
00:44:46 [5142ms] frame_data_operations[23]| DEBUG: Removing spaces from Launcher
00:44:46 [5142ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (1 hit) on comma and removing spaces
00:44:46 [5142ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (1 hit)
00:44:46 [5142ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (1 hit) on comma and removing spaces
00:44:46 [5142ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (1 hit)
00:44:46 [5142ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (2 hits) on comma and removing spaces
00:44:46 [5142ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (2 hits)
00:44:46 [5142ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (2 hits) on comma and removing spaces
00:44:46 [5143ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (2 hits)
00:44:46 [5143ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (3 hits) on comma and removing spaces
00:44:46 [5143ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (3 hits)
00:44:46 [5143ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (3 hits) on comma and removing spaces
00:44:46 [5143ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (3 hits)
00:44:46 [5143ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5143ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5143ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5144ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5144ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (3 hits)Sweep on comma and removing spaces
00:44:46 [5144ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (3 hits)Sweep
00:44:46 [5144ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (3 hits)Sweep on comma and removing spaces
00:44:46 [5144ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (3 hits)Sweep
00:44:46 [5144ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5144ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5144ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5145ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5145ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (1 hit) on comma and removing spaces
00:44:46 [5145ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (1 hit)
00:44:46 [5145ms] frame_data_operations[28]| DEBUG: Splitting Hatred Guard (1 hit) on comma and removing spaces
00:44:46 [5145ms] frame_data_operations[23]| DEBUG: Removing spaces from Hatred Guard (1 hit)
00:44:46 [5145ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5145ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5146ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5146ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5146ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5146ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5146ms] frame_data_operations[28]| DEBUG: Splitting Chains Into Self on comma and removing spaces
00:44:46 [5146ms] frame_data_operations[23]| DEBUG: Removing spaces from Chains Into Self
00:44:46 [5146ms] frame_data_operations[28]| DEBUG: Splitting Chains Into Self on comma and removing spaces
00:44:46 [5146ms] frame_data_operations[23]| DEBUG: Removing spaces from Chains Into Self
00:44:46 [5147ms] frame_data_operations[28]| DEBUG: Splitting Chains Into Self on comma and removing spaces
00:44:46 [5147ms] frame_data_operations[23]| DEBUG: Removing spaces from Chains Into Self
00:44:46 [5147ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5147ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5147ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling (Non Install Ver) on comma and removing spaces
00:44:46 [5147ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling (Non Install Ver)
00:44:46 [5147ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling (Non Install Ver) on comma and removing spaces
00:44:46 [5148ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling (Non Install Ver)
00:44:46 [5148ms] frame_data_operations[28]| DEBUG: Splitting Tag, Hit Grab, 50 Damage Scaling on comma and removing spaces
00:44:46 [5148ms] frame_data_operations[23]| DEBUG: Removing spaces from Tag, Hit Grab, 50 Damage Scaling
00:44:46 [5148ms] frame_data_operations[28]| DEBUG: Splitting Snapback on comma and removing spaces
00:44:46 [5148ms] frame_data_operations[23]| DEBUG: Removing spaces from Snapback
00:44:46 [5148ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5148ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5148ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5148ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5149ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling (except in HI) on comma and removing spaces
00:44:46 [5149ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling (except in HI)
00:44:46 [5149ms] frame_data_operations[28]| DEBUG: Splitting Projectile, Flight Cancel on comma and removing spaces
00:44:46 [5149ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile, Flight Cancel
00:44:46 [5149ms] frame_data_operations[28]| DEBUG: Splitting Projectile, Flight Cancel on comma and removing spaces
00:44:46 [5149ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile, Flight Cancel
00:44:46 [5149ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling, Hit Grab, Flight Cancel on comma and removing spaces
00:44:46 [5149ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling, Hit Grab, Flight Cancel
00:44:46 [5150ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling, Hit Grab, Flight Cancel on comma and removing spaces
00:44:46 [5150ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling, Hit Grab, Flight Cancel
00:44:46 [5150ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling, Hit Grab, Flight Cancel on comma and removing spaces
00:44:46 [5150ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling, Hit Grab, Flight Cancel
00:44:46 [5150ms] frame_data_operations[28]| DEBUG: Splitting 50 Damage Scaling, Hit Grab, Flight Cancel on comma and removing spaces
00:44:46 [5150ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Damage Scaling, Hit Grab, Flight Cancel
00:44:46 [5150ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5150ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5151ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5151ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5151ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5151ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5151ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full),45 Min. Scaling (HI only) on comma and removing spaces
00:44:46 [5151ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full),45 Min. Scaling (HI only)
00:44:46 [5151ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full), Hit Grab, Flight Cancel,45 Min. Scaling (After first 3 hits, except during HI) on comma and removing spaces
00:44:46 [5151ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full), Hit Grab, Flight Cancel,45 Min. Scaling (After first 3 hits, except during HI)
00:44:46 [5152ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full) on comma and removing spaces
00:44:46 [5152ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full)
00:44:46 [5152ms] frame_data_operations[28]| DEBUG: Splitting Invuln. (Full),Hatred Guard (3 hits),45 Min. Scaling on comma and removing spaces
00:44:46 [5152ms] frame_data_operations[23]| DEBUG: Removing spaces from Invuln. (Full),Hatred Guard (3 hits),45 Min. Scaling
00:44:46 [5152ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5152ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5152ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5152ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5153ms] frame_data_operations[28]| DEBUG: Splitting Chains Into Self on comma and removing spaces
00:44:46 [5153ms] frame_data_operations[23]| DEBUG: Removing spaces from Chains Into Self
00:44:46 [5153ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5153ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5153ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5153ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5153ms] frame_data_operations[28]| DEBUG: Splitting Ignites TearsChains Into Self on comma and removing spaces
00:44:46 [5153ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites TearsChains Into Self
00:44:46 [5154ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5154ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5154ms] frame_data_operations[28]| DEBUG: Splitting Chains Into Self on comma and removing spaces
00:44:46 [5154ms] frame_data_operations[23]| DEBUG: Removing spaces from Chains Into Self
00:44:46 [5154ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5154ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5154ms] frame_data_operations[28]| DEBUG: Splitting Chains Into Self on comma and removing spaces
00:44:46 [5154ms] frame_data_operations[23]| DEBUG: Removing spaces from Chains Into Self
00:44:46 [5155ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5155ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5155ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5155ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5155ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5155ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5155ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5155ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5156ms] frame_data_operations[28]| DEBUG: Splitting LauncherIgnites Tears on comma and removing spaces
00:44:46 [5156ms] frame_data_operations[23]| DEBUG: Removing spaces from LauncherIgnites Tears
00:44:46 [5156ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5156ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5156ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5156ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5156ms] frame_data_operations[28]| DEBUG: Splitting Sweep on comma and removing spaces
00:44:46 [5156ms] frame_data_operations[23]| DEBUG: Removing spaces from Sweep
00:44:46 [5157ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears* on comma and removing spaces
00:44:46 [5157ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears*
00:44:46 [5157ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5157ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5157ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5157ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5157ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5157ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5158ms] frame_data_operations[28]| DEBUG: Splitting Ignites TearsChains Backwards on comma and removing spaces
00:44:46 [5158ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites TearsChains Backwards
00:44:46 [5158ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5158ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5158ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5158ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5158ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5158ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5159ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5159ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5159ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5159ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5159ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5159ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5159ms] frame_data_operations[28]| DEBUG: Splitting Chains BackwardsChains Into Self on comma and removing spaces
00:44:46 [5159ms] frame_data_operations[23]| DEBUG: Removing spaces from Chains BackwardsChains Into Self
00:44:46 [5160ms] frame_data_operations[28]| DEBUG: Splitting 50 Scaling on comma and removing spaces
00:44:46 [5160ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Scaling
00:44:46 [5160ms] frame_data_operations[28]| DEBUG: Splitting 50 Scaling on comma and removing spaces
00:44:46 [5160ms] frame_data_operations[23]| DEBUG: Removing spaces from 50 Scaling
00:44:46 [5160ms] frame_data_operations[28]| DEBUG: Splitting TagProjectile (!) on comma and removing spaces
00:44:46 [5160ms] frame_data_operations[23]| DEBUG: Removing spaces from TagProjectile (!)
00:44:46 [5160ms] frame_data_operations[28]| DEBUG: Splitting Snapback on comma and removing spaces
00:44:46 [5160ms] frame_data_operations[23]| DEBUG: Removing spaces from Snapback
00:44:46 [5161ms] frame_data_operations[28]| DEBUG: Splitting Projectile on comma and removing spaces
00:44:46 [5161ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile
00:44:46 [5161ms] frame_data_operations[28]| DEBUG: Splitting ProjectileChains BackwardsNormal Cancellable on comma and removing spaces
00:44:46 [5161ms] frame_data_operations[23]| DEBUG: Removing spaces from ProjectileChains BackwardsNormal Cancellable
00:44:46 [5161ms] frame_data_operations[28]| DEBUG: Splitting Ignites TearsProjectile on comma and removing spaces
00:44:46 [5161ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites TearsProjectile
00:44:46 [5161ms] frame_data_operations[28]| DEBUG: Splitting Ignites TearsProjectile on comma and removing spaces
00:44:46 [5162ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites TearsProjectile
00:44:46 [5162ms] frame_data_operations[28]| DEBUG: Splitting ProjectileIgnites Tears on comma and removing spaces
00:44:46 [5162ms] frame_data_operations[23]| DEBUG: Removing spaces from ProjectileIgnites Tears
00:44:46 [5162ms] frame_data_operations[28]| DEBUG: Splitting ProjectileIgnites Tears on comma and removing spaces
00:44:46 [5162ms] frame_data_operations[23]| DEBUG: Removing spaces from ProjectileIgnites Tears
00:44:46 [5162ms] frame_data_operations[28]| DEBUG: Splitting ProjectileIgnites Tears on comma and removing spaces
00:44:46 [5162ms] frame_data_operations[23]| DEBUG: Removing spaces from ProjectileIgnites Tears
00:44:46 [5162ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5163ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5163ms] frame_data_operations[28]| DEBUG: Splitting Ignites Tears on comma and removing spaces
00:44:46 [5163ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites Tears
00:44:46 [5163ms] frame_data_operations[28]| DEBUG: Splitting Ignites TearsInvuln. (Full) on comma and removing spaces
00:44:46 [5163ms] frame_data_operations[23]| DEBUG: Removing spaces from Ignites TearsInvuln. (Full)
00:44:46 [5163ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5163ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5163ms] frame_data_operations[28]| DEBUG: Splitting - on comma and removing spaces
00:44:46 [5164ms] frame_data_operations[23]| DEBUG: Removing spaces from -
00:44:46 [5164ms] frame_data_operations[28]| DEBUG: Splitting Hit Grab on comma and removing spaces
00:44:46 [5164ms] frame_data_operations[23]| DEBUG: Removing spaces from Hit Grab
00:44:46 [5164ms] frame_data_operations[28]| DEBUG: Splitting Projectile on comma and removing spaces
00:44:46 [5164ms] frame_data_operations[23]| DEBUG: Removing spaces from Projectile
00:44:46 [5164ms] frame_data_operations[28]| DEBUG: Splitting ProjectileInvuln. (Full)45 Min Scaling on comma and removing spaces
00:44:46 [5164ms] frame_data_operations[23]| DEBUG: Removing spaces from ProjectileInvuln. (Full)45 Min Scaling
00:44:46 [5164ms] frame_data_operations[28]| DEBUG: Splitting ProjectileInvuln. (Full)45 Min ScalingIgnites Tears on comma and removing spaces
